timestamp,commit,profile,bench,metric,value_ms
1783550493,2d70d1d3a,release,list-scroll,build_ms,0.2032
1783550493,2d70d1d3a,release,list-scroll,frame_p50_ms,0.0100
1783550493,2d70d1d3a,release,list-scroll,frame_p95_ms,0.0114
1783550498,2d70d1d3a,release,documents-list,refresh_ms,42.0880
1783550498,2d70d1d3a,release,documents-list,scroll_p50_ms,0.0064
1783550498,2d70d1d3a,release,documents-list,mount_p50_ms,0.0085
1783550498,2d70d1d3a,release,documents-list,paint_p50_ms,0.2468
1783550503,2d70d1d3a,release,search-scroll,mount_p50_ms,0.0015
1783550503,2d70d1d3a,release,search-scroll,paint_p50_ms,0.3354
1783550503,2d70d1d3a,release,search-scroll,paint_p95_ms,0.4153
1783550531,2d70d1d3a,release,monster-scroll,mount_p50_ms,0.0869
1783550531,2d70d1d3a,release,monster-scroll,paint_p50_ms,0.7574
1783550531,2d70d1d3a,release,monster-scroll,paint_p95_ms,0.9757
1783550572,2d70d1d3a,release,monster-search-scroll,mount_p50_ms,0.0803
1783550572,2d70d1d3a,release,monster-search-scroll,mount_max_ms,0.1681
1783550572,2d70d1d3a,release,monster-search-scroll,paint_p50_ms,0.8548
1783550579,2d70d1d3a,release,render-scroll,avg_ms,0.8150
1783550579,2d70d1d3a,release,render-scroll,p50_ms,0.8044
1783550579,2d70d1d3a,release,render-scroll,p95_ms,0.9698
1783550586,2d70d1d3a,release,typing,monster_p50_ms,2.0295
1783550586,2d70d1d3a,release,typing,scratch_p50_ms,0.5660
1783550601,2d70d1d3a,release,monster-scroll,mount_p50_ms,0.0869
1783550601,2d70d1d3a,release,monster-scroll,paint_p50_ms,0.7512
1783550601,2d70d1d3a,release,monster-scroll,paint_p95_ms,0.9607
1783550609,2d70d1d3a,release,typing,monster_p50_ms,1.9669
1783550609,2d70d1d3a,release,typing,scratch_p50_ms,0.6430
1783550610,2d70d1d3a,release,list-scroll,build_ms,0.2199
1783550610,2d70d1d3a,release,list-scroll,frame_p50_ms,0.0071
1783550610,2d70d1d3a,release,list-scroll,frame_p95_ms,0.0075
1783550691,2d70d1d3a,debug,monster-search-scroll,mount_p50_ms,0.0000
1783550691,2d70d1d3a,debug,monster-search-scroll,mount_max_ms,0.0000
1783550691,2d70d1d3a,debug,monster-search-scroll,paint_p50_ms,0.0000
1783550692,2d70d1d3a,debug,typing,monster_p50_ms,13.0067
1783550692,2d70d1d3a,debug,typing,scratch_p50_ms,2.7419
1783550703,2d70d1d3a,debug,monster-scroll,mount_p50_ms,0.6715
1783550703,2d70d1d3a,debug,monster-scroll,paint_p50_ms,5.3299
1783550703,2d70d1d3a,debug,monster-scroll,paint_p95_ms,8.0153
1783550716,2d70d1d3a,debug,render-scroll,avg_ms,4.9135
1783550716,2d70d1d3a,debug,render-scroll,p50_ms,4.6672
1783550716,2d70d1d3a,debug,render-scroll,p95_ms,7.3456
1783550862,2d70d1d3a,debug,render-scroll,avg_ms,3.2628
1783550862,2d70d1d3a,debug,render-scroll,p50_ms,3.2052
1783550862,2d70d1d3a,debug,render-scroll,p95_ms,4.5768
1783550874,2d70d1d3a,debug,monster-scroll,mount_p50_ms,0.4367
1783550874,2d70d1d3a,debug,monster-scroll,paint_p50_ms,1.4737
1783550874,2d70d1d3a,debug,monster-scroll,paint_p95_ms,2.1274
1783550883,2d70d1d3a,debug,monster-search-scroll,mount_p50_ms,0.0000
1783550883,2d70d1d3a,debug,monster-search-scroll,mount_max_ms,0.0000
1783550883,2d70d1d3a,debug,monster-search-scroll,paint_p50_ms,0.0000
1783550921,2d70d1d3a,debug,typing,monster_p50_ms,2.2452
1783550921,2d70d1d3a,debug,typing,scratch_p50_ms,0.6151
1783551018,2d70d1d3a,debug,render-scroll,avg_ms,1.4707
1783551018,2d70d1d3a,debug,render-scroll,p50_ms,1.4885
1783551018,2d70d1d3a,debug,render-scroll,p95_ms,2.0085
1783551027,2d70d1d3a,debug,monster-search-scroll,mount_p50_ms,0.0000
1783551027,2d70d1d3a,debug,monster-search-scroll,mount_max_ms,0.0000
1783551027,2d70d1d3a,debug,monster-search-scroll,paint_p50_ms,0.0000
1783551038,2d70d1d3a,debug,monster-scroll,mount_p50_ms,0.4033
1783551038,2d70d1d3a,debug,monster-scroll,paint_p50_ms,1.0431
1783551038,2d70d1d3a,debug,monster-scroll,paint_p95_ms,1.3235
1783551048,2d70d1d3a,debug,typing,monster_p50_ms,1.8797
1783551048,2d70d1d3a,debug,typing,scratch_p50_ms,0.4325
1783551059,2d70d1d3a,debug,documents-list,refresh_ms,53.4460
1783551059,2d70d1d3a,debug,documents-list,scroll_p50_ms,0.0085
1783551059,2d70d1d3a,debug,documents-list,mount_p50_ms,0.0196
1783551059,2d70d1d3a,debug,documents-list,paint_p50_ms,0.2135
1783551074,2d70d1d3a,debug,plain-typing,keystroke_p50_ms,0.3586
1783551142,2d70d1d3a,debug,list-scroll,build_ms,5.5073
1783551142,2d70d1d3a,debug,list-scroll,frame_p50_ms,0.0523
1783551142,2d70d1d3a,debug,list-scroll,frame_p95_ms,0.0815
1783551166,2d70d1d3a,debug,search-landing,worst_ms,49.4124
1783551166,2d70d1d3a,debug,search-scroll,mount_p50_ms,0.0045
1783551166,2d70d1d3a,debug,search-scroll,paint_p50_ms,0.2791
1783551166,2d70d1d3a,debug,search-scroll,paint_p95_ms,0.4035
1783551580,2d70d1d3a,release,monster-scroll,mount_p50_ms,0.1967
1783551580,2d70d1d3a,release,monster-scroll,paint_p50_ms,2.5582
1783551580,2d70d1d3a,release,monster-scroll,paint_p95_ms,3.5360
1783551597,2d70d1d3a,release,monster-search-scroll,mount_p50_ms,0.0000
1783551597,2d70d1d3a,release,monster-search-scroll,mount_max_ms,0.0000
1783551597,2d70d1d3a,release,monster-search-scroll,paint_p50_ms,0.0000
1783551607,2d70d1d3a,release,render-scroll,avg_ms,0.6970
1783551607,2d70d1d3a,release,render-scroll,p50_ms,0.6895
1783551607,2d70d1d3a,release,render-scroll,p95_ms,0.8315
1783551625,2d70d1d3a,release,typing,monster_p50_ms,1.4945
1783551625,2d70d1d3a,release,typing,scratch_p50_ms,0.3565
1783551628,2d70d1d3a,release,documents-list,refresh_ms,58.6387
1783551628,2d70d1d3a,release,documents-list,scroll_p50_ms,0.0062
1783551628,2d70d1d3a,release,documents-list,mount_p50_ms,0.0078
1783551628,2d70d1d3a,release,documents-list,paint_p50_ms,0.1893
1783551629,2d70d1d3a,release,plain-typing,keystroke_p50_ms,0.0518
1783551677,2d70d1d3a,release,list-scroll,build_ms,0.4987
1783551677,2d70d1d3a,release,list-scroll,frame_p50_ms,0.0124
1783551677,2d70d1d3a,release,list-scroll,frame_p95_ms,0.0167
1783551680,2d70d1d3a,release,search-landing,worst_ms,37.3145
1783551680,2d70d1d3a,release,search-scroll,mount_p50_ms,0.0016
1783551680,2d70d1d3a,release,search-scroll,paint_p50_ms,0.2516
1783551680,2d70d1d3a,release,search-scroll,paint_p95_ms,0.3299
1783551905,2d70d1d3a,release,monster-search-scroll,mount_p50_ms,0.0000
1783551905,2d70d1d3a,release,monster-search-scroll,mount_max_ms,0.0000
1783551905,2d70d1d3a,release,monster-search-scroll,paint_p50_ms,0.0000
1783551934,2d70d1d3a,release,render-scroll,avg_ms,1.1777
1783551934,2d70d1d3a,release,render-scroll,p50_ms,0.9539
1783551934,2d70d1d3a,release,render-scroll,p95_ms,2.1963
1783551941,2d70d1d3a,release,monster-scroll,mount_p50_ms,0.0961
1783551941,2d70d1d3a,release,monster-scroll,paint_p50_ms,0.6894
1783551941,2d70d1d3a,release,monster-scroll,paint_p95_ms,0.9719
1783551960,2d70d1d3a,release,typing,monster_p50_ms,1.5416
1783551960,2d70d1d3a,release,typing,scratch_p50_ms,0.4652
1783551962,2d70d1d3a,release,documents-list,refresh_ms,57.9548
1783551962,2d70d1d3a,release,documents-list,scroll_p50_ms,0.0062
1783551962,2d70d1d3a,release,documents-list,mount_p50_ms,0.0079
1783551962,2d70d1d3a,release,documents-list,paint_p50_ms,0.1893
1783551963,2d70d1d3a,release,plain-typing,keystroke_p50_ms,0.0510
1783552008,2d70d1d3a,release,list-scroll,build_ms,0.2489
1783552008,2d70d1d3a,release,list-scroll,frame_p50_ms,0.0068
1783552008,2d70d1d3a,release,list-scroll,frame_p95_ms,0.0073
1783552009,2d70d1d3a,release,search-landing,worst_ms,18.1548
1783552009,2d70d1d3a,release,search-scroll,mount_p50_ms,0.0017
1783552009,2d70d1d3a,release,search-scroll,paint_p50_ms,0.2504
1783552009,2d70d1d3a,release,search-scroll,paint_p95_ms,0.3135
1783552145,2d70d1d3a,debug,monster-resize,sync_ms,15.2718
1783552146,2d70d1d3a,debug,monster-resize,repair_effect_ms,999.7815
1783552243,2d70d1d3a,debug,monster-scroll,mount_p50_ms,0.5568
1783552243,2d70d1d3a,debug,monster-scroll,paint_p50_ms,3.2291
1783552243,2d70d1d3a,debug,monster-scroll,paint_p95_ms,4.4286
1783552302,2d70d1d3a,debug,styled-typing,p50_ms,6.8818
1783552302,2d70d1d3a,debug,styled-typing,p95_ms,19.0786
1783552318,2d70d1d3a,debug,render-scroll,avg_ms,1.4759
1783552318,2d70d1d3a,debug,render-scroll,p50_ms,1.4866
1783552318,2d70d1d3a,debug,render-scroll,p95_ms,2.0190
1783552326,2d70d1d3a,debug,monster-search-scroll,mount_p50_ms,0.0000
1783552326,2d70d1d3a,debug,monster-search-scroll,mount_max_ms,0.0000
1783552326,2d70d1d3a,debug,monster-search-scroll,paint_p50_ms,0.0000
1783552337,2d70d1d3a,debug,burst-typing,p50_ms,7.0255
1783552337,2d70d1d3a,debug,burst-typing,p95_ms,20.2296
1783552363,2d70d1d3a,debug,typing,monster_p50_ms,2.1156
1783552363,2d70d1d3a,debug,typing,scratch_p50_ms,0.4747
1783552371,2d70d1d3a,debug,documents-list,refresh_ms,53.9273
1783552371,2d70d1d3a,debug,documents-list,scroll_p50_ms,0.0084
1783552371,2d70d1d3a,debug,documents-list,mount_p50_ms,0.0194
1783552371,2d70d1d3a,debug,documents-list,paint_p50_ms,0.2118
1783552384,2d70d1d3a,debug,plain-typing,keystroke_p50_ms,0.3535
1783552404,2d70d1d3a,debug,monster-resize,sync_ms,85.5071
1783552405,2d70d1d3a,debug,monster-resize,repair_effect_ms,1031.3346
1783552448,2d70d1d3a,debug,list-scroll,build_ms,3.9603
1783552448,2d70d1d3a,debug,list-scroll,frame_p50_ms,0.0482
1783552448,2d70d1d3a,debug,list-scroll,frame_p95_ms,0.0533
1783552469,2d70d1d3a,debug,search-landing,worst_ms,58.3340
1783552469,2d70d1d3a,debug,search-scroll,mount_p50_ms,0.0045
1783552469,2d70d1d3a,debug,search-scroll,paint_p50_ms,0.2705
1783552469,2d70d1d3a,debug,search-scroll,paint_p95_ms,0.4180
1783552515,2d70d1d3a,release,documents-list,refresh_ms,47.2927
1783552515,2d70d1d3a,release,documents-list,scroll_p50_ms,0.0063
1783552515,2d70d1d3a,release,documents-list,mount_p50_ms,0.0085
1783552515,2d70d1d3a,release,documents-list,paint_p50_ms,0.2428
1783553665,2d70d1d3a,release,styled-typing,p50_ms,5.9138
1783553665,2d70d1d3a,release,styled-typing,p95_ms,8.9043
1783553685,2d70d1d3a,release,render-scroll,avg_ms,0.7179
1783553685,2d70d1d3a,release,render-scroll,p50_ms,0.7095
1783553685,2d70d1d3a,release,render-scroll,p95_ms,0.8653
1783553691,2d70d1d3a,release,monster-scroll,mount_p50_ms,0.0896
1783553691,2d70d1d3a,release,monster-scroll,paint_p50_ms,0.6322
1783553691,2d70d1d3a,release,monster-scroll,paint_p95_ms,0.8041
1783553698,2d70d1d3a,release,monster-search-scroll,mount_p50_ms,0.0800
1783553698,2d70d1d3a,release,monster-search-scroll,mount_max_ms,0.2003
1783553698,2d70d1d3a,release,monster-search-scroll,paint_p50_ms,0.6046
1783553714,2d70d1d3a,release,burst-typing,p50_ms,1.8634
1783553714,2d70d1d3a,release,burst-typing,p95_ms,3.9778
1783553998,2d70d1d3a,debug,wall,open_ms,7716.4632
1783553998,2d70d1d3a,debug,wall,typing_p50_ms,1.1370
1783554394,2d70d1d3a,debug,wall,open_ms,7698.1323
1783554394,2d70d1d3a,debug,wall,typing_p50_ms,1.0835
1783554804,2d70d1d3a,debug,wall,open_ms,7979.9804
1783554804,2d70d1d3a,debug,wall,typing_p50_ms,1.1282
1783555214,2d70d1d3a,debug,wall,open_ms,7628.4260
1783555214,2d70d1d3a,debug,wall,typing_p50_ms,1.1711
1783555622,2d70d1d3a,debug,wall,open_ms,7663.3801
1783555622,2d70d1d3a,debug,wall,typing_p50_ms,1.1393
1783556051,2d70d1d3a,release,styled-typing,p50_ms,7.2836
1783556051,2d70d1d3a,release,styled-typing,p95_ms,8.8745
1783556069,2d70d1d3a,release,monster-search-scroll,mount_p50_ms,0.0000
1783556069,2d70d1d3a,release,monster-search-scroll,mount_max_ms,0.0000
1783556069,2d70d1d3a,release,monster-search-scroll,paint_p50_ms,0.0000
1783556076,2d70d1d3a,release,monster-scroll,mount_p50_ms,0.0960
1783556076,2d70d1d3a,release,monster-scroll,paint_p50_ms,0.6845
1783556076,2d70d1d3a,release,monster-scroll,paint_p95_ms,0.9776
1783556084,2d70d1d3a,release,render-scroll,avg_ms,0.6961
1783556084,2d70d1d3a,release,render-scroll,p50_ms,0.6844
1783556084,2d70d1d3a,release,render-scroll,p95_ms,0.8548
1783556099,2d70d1d3a,release,wall,open_ms,2625.1715
1783556099,2d70d1d3a,release,wall,typing_p50_ms,0.5663
1783556154,2d70d1d3a,debug,wall,open_ms,2660.8135
1783556154,2d70d1d3a,debug,wall,typing_p50_ms,1.1167
1783556254,2d70d1d3a,debug,wall,open_ms,611.5353
1783556254,2d70d1d3a,debug,wall,typing_p50_ms,1.0513
1783556257,2d70d1d3a,release,burst-typing,p50_ms,1.8442
1783556257,2d70d1d3a,release,burst-typing,p95_ms,4.0359
1783556274,2d70d1d3a,release,typing,monster_p50_ms,1.7413
1783556274,2d70d1d3a,release,typing,scratch_p50_ms,0.4632
1783556276,2d70d1d3a,release,documents-list,refresh_ms,60.9619
1783556276,2d70d1d3a,release,documents-list,scroll_p50_ms,0.0063
1783556276,2d70d1d3a,release,documents-list,mount_p50_ms,0.0084
1783556276,2d70d1d3a,release,documents-list,paint_p50_ms,0.1960
1783556277,2d70d1d3a,release,plain-typing,keystroke_p50_ms,0.0492
1783556283,2d70d1d3a,release,monster-resize,sync_ms,172.2165
1783556283,2d70d1d3a,release,monster-resize,repair_effect_ms,588.5630
1783556325,2d70d1d3a,debug,wall,open_ms,170.7687
1783556325,2d70d1d3a,debug,wall,typing_p50_ms,1.0568
1783556326,2d70d1d3a,release,list-scroll,build_ms,0.2216
1783556326,2d70d1d3a,release,list-scroll,frame_p50_ms,0.0070
1783556326,2d70d1d3a,release,list-scroll,frame_p95_ms,0.0073
1783556327,2d70d1d3a,release,search-landing,worst_ms,38.9386
1783556328,2d70d1d3a,release,search-scroll,mount_p50_ms,0.0017
1783556328,2d70d1d3a,release,search-scroll,paint_p50_ms,0.2558
1783556328,2d70d1d3a,release,search-scroll,paint_p95_ms,0.3599
1783556378,2d70d1d3a,debug,styled-typing,p50_ms,11.6684
1783556378,2d70d1d3a,debug,styled-typing,p95_ms,24.2821
1783556394,2d70d1d3a,debug,monster-scroll,mount_p50_ms,0.4255
1783556394,2d70d1d3a,debug,monster-scroll,paint_p50_ms,1.3559
1783556394,2d70d1d3a,debug,monster-scroll,paint_p95_ms,1.9388
1783556404,2d70d1d3a,debug,monster-search-scroll,mount_p50_ms,0.0000
1783556404,2d70d1d3a,debug,monster-search-scroll,mount_max_ms,0.0000
1783556404,2d70d1d3a,debug,monster-search-scroll,paint_p50_ms,0.0000
1783556420,2d70d1d3a,debug,render-scroll,avg_ms,1.6255
1783556420,2d70d1d3a,debug,render-scroll,p50_ms,1.6446
1783556420,2d70d1d3a,debug,render-scroll,p95_ms,2.1602
1783556446,2d70d1d3a,debug,wall,open_ms,142.5013
1783556446,2d70d1d3a,debug,wall,typing_p50_ms,1.0103
1783556465,2d70d1d3a,debug,burst-typing,p50_ms,7.3735
1783556465,2d70d1d3a,debug,burst-typing,p95_ms,20.6725
1783556492,2d70d1d3a,debug,typing,monster_p50_ms,2.3512
1783556492,2d70d1d3a,debug,typing,scratch_p50_ms,0.5877
1783562254,7db8f77ce,debug,plain-typing,keystroke_p50_ms,0.3794
1783562471,7db8f77ce,debug,plain-typing,keystroke_p50_ms,0.3790
1783563210,7db8f77ce,debug,documents-list,refresh_ms,63.0686
1783563210,7db8f77ce,debug,documents-list,scroll_p50_ms,0.0085
1783563210,7db8f77ce,debug,documents-list,mount_p50_ms,0.0199
1783563210,7db8f77ce,debug,documents-list,paint_p50_ms,0.2692
1783563226,7db8f77ce,debug,plain-typing,keystroke_p50_ms,0.3629
1783563246,7db8f77ce,debug,monster-resize,sync_ms,77.1272
1783563247,7db8f77ce,debug,monster-resize,repair_effect_ms,1047.0147
1783563293,7db8f77ce,debug,list-scroll,build_ms,12.4817
1783563293,7db8f77ce,debug,list-scroll,frame_p50_ms,0.0495
1783563293,7db8f77ce,debug,list-scroll,frame_p95_ms,0.0555
1783563299,7db8f77ce,debug,search-landing,worst_ms,51.0529
1783563299,7db8f77ce,debug,search-scroll,mount_p50_ms,0.0049
1783563299,7db8f77ce,debug,search-scroll,paint_p50_ms,0.3851
1783563299,7db8f77ce,debug,search-scroll,paint_p95_ms,0.6185
1783563384,7db8f77ce,debug,plain-typing,keystroke_p50_ms,0.3740
1783563394,7db8f77ce,debug,monster-resize,sync_ms,34.5897
1783563395,7db8f77ce,debug,monster-resize,repair_effect_ms,1045.3905
1783563483,7db8f77ce,debug,wall,open_ms,152.1029
1783563483,7db8f77ce,debug,wall,typing_p50_ms,1.0869
1783563502,7db8f77ce,debug,typing,monster_p50_ms,2.5182
1783563502,7db8f77ce,debug,typing,scratch_p50_ms,0.6756
1783563528,7db8f77ce,debug,typing,monster_p50_ms,2.4944
1783563528,7db8f77ce,debug,typing,scratch_p50_ms,0.7001
1783563591,7db8f77ce,debug,styled-typing,p50_ms,12.6851
1783563591,7db8f77ce,debug,styled-typing,p95_ms,23.7664
1783563609,7db8f77ce,debug,monster-scroll,mount_p50_ms,0.4228
1783563609,7db8f77ce,debug,monster-scroll,paint_p50_ms,1.3466
1783563609,7db8f77ce,debug,monster-scroll,paint_p95_ms,1.7469
1783563618,7db8f77ce,debug,monster-search-scroll,mount_p50_ms,0.0000
1783563618,7db8f77ce,debug,monster-search-scroll,mount_max_ms,0.0000
1783563618,7db8f77ce,debug,monster-search-scroll,paint_p50_ms,0.0000
1783563636,7db8f77ce,debug,render-scroll,avg_ms,1.7076
1783563636,7db8f77ce,debug,render-scroll,p50_ms,1.7129
1783563636,7db8f77ce,debug,render-scroll,p95_ms,2.3197
1783563663,7db8f77ce,debug,wall,open_ms,153.1540
1783563663,7db8f77ce,debug,wall,typing_p50_ms,1.0053
1783563682,7db8f77ce,debug,burst-typing,p50_ms,7.1418
1783563682,7db8f77ce,debug,burst-typing,p95_ms,20.3875
1783563709,7db8f77ce,debug,typing,monster_p50_ms,2.6135
1783563709,7db8f77ce,debug,typing,scratch_p50_ms,0.6629
1783564207,7db8f77ce,debug,documents-list,refresh_ms,57.5970
1783564207,7db8f77ce,debug,documents-list,scroll_p50_ms,0.0089
1783564207,7db8f77ce,debug,documents-list,mount_p50_ms,0.0205
1783564207,7db8f77ce,debug,documents-list,paint_p50_ms,0.2786
1783564223,7db8f77ce,debug,plain-typing,keystroke_p50_ms,0.3661
1783564244,7db8f77ce,debug,monster-resize,sync_ms,76.3043
1783564245,7db8f77ce,debug,monster-resize,repair_effect_ms,1034.0653
1783564290,7db8f77ce,debug,list-scroll,build_ms,4.0333
1783564290,7db8f77ce,debug,list-scroll,frame_p50_ms,0.0488
1783564290,7db8f77ce,debug,list-scroll,frame_p95_ms,0.0551
1783564296,7db8f77ce,debug,search-landing,worst_ms,64.0898
1783564296,7db8f77ce,debug,search-scroll,mount_p50_ms,0.0050
1783564296,7db8f77ce,debug,search-scroll,paint_p50_ms,0.3860
1783564296,7db8f77ce,debug,search-scroll,paint_p95_ms,0.5735
1783564361,7db8f77ce,debug,search-landing,worst_ms,45.2688
1783564462,7db8f77ce,debug,styled-typing,p50_ms,7.7324
1783564462,7db8f77ce,debug,styled-typing,p95_ms,20.1003
1783564475,7db8f77ce,debug,monster-scroll,mount_p50_ms,0.4169
1783564475,7db8f77ce,debug,monster-scroll,paint_p50_ms,1.2736
1783564475,7db8f77ce,debug,monster-scroll,paint_p95_ms,1.6539
1783564484,7db8f77ce,debug,monster-search-scroll,mount_p50_ms,0.0000
1783564484,7db8f77ce,debug,monster-search-scroll,mount_max_ms,0.0000
1783564484,7db8f77ce,debug,monster-search-scroll,paint_p50_ms,0.0000
1783564501,7db8f77ce,debug,render-scroll,avg_ms,1.6821
1783564501,7db8f77ce,debug,render-scroll,p50_ms,1.6943
1783564501,7db8f77ce,debug,render-scroll,p95_ms,2.2480
1783564570,7db8f77ce,debug,wall,open_ms,153.5164
1783564570,7db8f77ce,debug,wall,typing_p50_ms,1.0903
1783564589,7db8f77ce,debug,burst-typing,p50_ms,7.3144
1783564589,7db8f77ce,debug,burst-typing,p95_ms,21.0386
1783564616,7db8f77ce,debug,typing,monster_p50_ms,2.5602
1783564616,7db8f77ce,debug,typing,scratch_p50_ms,0.6476
1783564671,7db8f77ce,debug,wall,open_ms,147.2529
1783564672,7db8f77ce,debug,wall,typing_p50_ms,1.0669
1783564691,7db8f77ce,debug,typing,monster_p50_ms,2.6690
1783564691,7db8f77ce,debug,typing,scratch_p50_ms,0.6726
1783564752,7db8f77ce,debug,search-scroll,mount_p50_ms,0.0046
1783564752,7db8f77ce,debug,search-scroll,paint_p50_ms,0.3695
1783564752,7db8f77ce,debug,search-scroll,paint_p95_ms,0.5328
1783564769,7db8f77ce,debug,typing,monster_p50_ms,2.5530
1783564769,7db8f77ce,debug,typing,scratch_p50_ms,0.7019
1783564840,7db8f77ce,debug,search-scroll,mount_p50_ms,0.0047
1783564840,7db8f77ce,debug,search-scroll,paint_p50_ms,0.3725
1783564840,7db8f77ce,debug,search-scroll,paint_p95_ms,0.5465
1783564858,7db8f77ce,debug,typing,monster_p50_ms,2.7283
1783564858,7db8f77ce,debug,typing,scratch_p50_ms,0.6894
1783564900,7db8f77ce,debug,search-scroll,mount_p50_ms,0.0046
1783564900,7db8f77ce,debug,search-scroll,paint_p50_ms,0.3645
1783564900,7db8f77ce,debug,search-scroll,paint_p95_ms,0.5357
1783564908,7db8f77ce,release,search-scroll,mount_p50_ms,0.0018
1783564908,7db8f77ce,release,search-scroll,paint_p50_ms,0.3488
1783564908,7db8f77ce,release,search-scroll,paint_p95_ms,0.4741
1783564956,7db8f77ce,release,render-scroll,avg_ms,1.1217
1783564956,7db8f77ce,release,render-scroll,p50_ms,1.0922
1783564956,7db8f77ce,release,render-scroll,p95_ms,1.4013
1783565079,7db8f77ce,debug,styled-typing,p50_ms,12.5079
1783565079,7db8f77ce,debug,styled-typing,p95_ms,25.0739
